baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,unique_ID,NCBI.ID,Description,unique_to_sorghum,diffexpressed
54.52647705,3.631065746,0.651582596,5.572686824,2.51E-08,2.45E-06,"XM_002452796.2~Sobic.004G300800.1~aldehyde dehydrogenase family 3 member F1 (LOC8078880), mRNA",XM_002452796.2,"aldehyde dehydrogenase family 3 member F1 (LOC8078880), mRNA",0.7,UP
272.1624795,0.793275981,0.22084859,3.591944965,0.000328219,0.00937995,"XM_002463032.2~Sobic.002G351400.1~alpha-amylase/trypsin inhibitor (LOC8055687), mRNA",XM_002463032.2,"alpha-amylase/trypsin inhibitor (LOC8055687), mRNA",0.7,UP
62.83619004,1.659363117,0.379397274,4.373682231,1.22E-05,0.000584576,"XM_002466976.2~Sobic.001G208200.1~alpha-galactosidase (LOC8065821), transcript variant X1, mRNA",XM_002466976.2,"alpha-galactosidase (LOC8065821), transcript variant X1, mRNA",0.7,UP
23.81019198,2.931497589,0.617549302,4.746985511,2.06E-06,0.000127539,"XM_002466043.2~Sobic.001G010100.1~ankyrin repeat domain-containing protein 2A (LOC8061402), mRNA",XM_002466043.2,"ankyrin repeat domain-containing protein 2A (LOC8061402), mRNA",0.7,UP
17.05203401,2.693960707,0.659708253,4.083563747,4.44E-05,0.001740879,"XM_002438060.2~Sobic.010G092600.1~aquaporin NIP2-2 (LOC8081289), mRNA",XM_002438060.2,"aquaporin NIP2-2 (LOC8081289), mRNA",0.7,UP
18.37727877,2.605204888,0.717070557,3.633122098,0.000280012,0.008332126,"XM_002464335.2~Sobic.001G195800.1~aquaporin NIP3-1 (LOC8065167), mRNA",XM_002464335.2,"aquaporin NIP3-1 (LOC8065167), mRNA",0.7,UP
435.1711322,0.854806909,0.181403246,4.712191917,2.45E-06,0.000147967,"XM_002446884.2~Sobic.006G176700.1~aquaporin PIP1-3/PIP1-4 (LOC8064643), mRNA",XM_002446884.2,"aquaporin PIP1-3/PIP1-4 (LOC8064643), mRNA",0.7,UP
261.1667649,1.740286495,0.314061004,5.541237126,3.00E-08,2.87E-06,"XM_002452438.2~Sobic.004G222000.1~aquaporin PIP2-4 (LOC8066174), mRNA",XM_002452438.2,"aquaporin PIP2-4 (LOC8066174), mRNA",0.7,UP
13.87064063,3.724644732,0.798411912,4.665066587,3.09E-06,0.000179077,"XM_002446751.2~Sobic.006G150100.1~aquaporin PIP2-5 (LOC8075940), mRNA",XM_002446751.2,"aquaporin PIP2-5 (LOC8075940), mRNA",0.7,UP
33.84772237,2.414327176,0.617057175,3.912647441,9.13E-05,0.003184402,"XM_002461891.2~Sobic.002G125700.3~aquaporin PIP2-6 (LOC8057973), mRNA",XM_002461891.2,"aquaporin PIP2-6 (LOC8057973), mRNA",0.7,UP
98.66702156,2.163421808,0.466906625,4.633521332,3.59E-06,0.000202342,"XM_021446998.1~Sobic.009G150000.1~arginine-glutamic acid dipeptide repeats protein-like (LOC110430072), transcript variant X1, mRNA",XM_021446998.1,"arginine-glutamic acid dipeptide repeats protein-like (LOC110430072), transcript variant X1, mRNA",0.7,UP
318.6858394,1.929508756,0.3062801,6.299817566,2.98E-10,4.19E-08,"XM_021459565.1~Sobic.004G331700.1~aspartate aminotransferase, chloroplastic (LOC110434826), mRNA",XM_021459565.1,"aspartate aminotransferase, chloroplastic (LOC110434826), mRNA",0.7,UP
377.9295057,0.765690254,0.225220528,3.399735625,0.00067451,0.017230108,"XM_021447665.1~Sobic.009G034700.1~aspartic proteinase-like (LOC110430277), transcript variant X5, mRNA",XM_021447665.1,"aspartic proteinase-like (LOC110430277), transcript variant X5, mRNA",0.7,UP
95.65885726,1.08810342,0.257938696,4.218457481,2.46E-05,0.001052639,"XM_002466050.2~Sobic.001G011700.1~aspartokinase 2, chloroplastic (LOC8060870), mRNA",XM_002466050.2,"aspartokinase 2, chloroplastic (LOC8060870), mRNA",0.7,UP
139.8659762,2.326730317,0.300759864,7.736172924,1.02E-14,2.58E-12,"XM_002454228.2~Sobic.004G235200.1~ATP synthase delta chain, chloroplastic (LOC8066424), mRNA",XM_002454228.2,"ATP synthase delta chain, chloroplastic (LOC8066424), mRNA",0.7,UP
67.59886505,3.192722261,0.419506013,7.610671035,2.73E-14,6.66E-12,"XM_021452374.1~Sobic.002G316700.1~ATP synthase subunit gamma, chloroplastic (LOC110432281), mRNA",XM_021452374.1,"ATP synthase subunit gamma, chloroplastic (LOC110432281), mRNA",0.7,UP
205.0903291,1.171698794,0.322608911,3.631948019,0.00028129,0.008355162,"XM_002449978.2~Sobic.005G222200.1~ATP-citrate synthase alpha chain protein 2 (LOC8086010), mRNA",XM_002449978.2,"ATP-citrate synthase alpha chain protein 2 (LOC8086010), mRNA",0.7,UP
177.2709638,1.177468378,0.231076405,5.095580302,3.48E-07,2.76E-05,"XM_021456898.1~Sobic.003G034700.1~ATP-dependent 6-phosphofructokinase 6 (LOC8078732), transcript variant X2, mRNA",XM_021456898.1,"ATP-dependent 6-phosphofructokinase 6 (LOC8078732), transcript variant X2, mRNA",0.7,UP
87.67115486,0.935007454,0.238528634,3.919896061,8.86E-05,0.003122933,"XM_002445497.2~Sobic.007G135800.1~ATP-dependent Clp protease adapter protein CLPS1, chloroplastic (LOC8075662), transcript variant X1, mRNA",XM_002445497.2,"ATP-dependent Clp protease adapter protein CLPS1, chloroplastic (LOC8075662), transcript variant X1, mRNA",0.7,UP
239.0590418,0.781215266,0.193992759,4.027033126,5.65E-05,0.002146174,"XM_021449071.1~Sobic.010G223200.1~ATP-dependent zinc metalloprotease FTSH 2, chloroplastic (LOC110430892), mRNA",XM_021449071.1,"ATP-dependent zinc metalloprotease FTSH 2, chloroplastic (LOC110430892), mRNA",0.7,UP
133.5723035,1.245347446,0.339592672,3.667179977,0.00024524,0.007471501,"XM_021446995.1~Sobic.009G085100.2~auxin-responsive protein IAA17-like (LOC110430071), mRNA",XM_021446995.1,"auxin-responsive protein IAA17-like (LOC110430071), mRNA",0.7,UP
17.61477432,3.291516771,0.710191602,4.634688388,3.57E-06,0.000201889,"XM_021458197.1~Sobic.004G036100.1~benzoate O-methyltransferase (LOC8062818), mRNA",XM_021458197.1,"benzoate O-methyltransferase (LOC8062818), mRNA",0.7,UP
45.46748317,4.146576742,0.920983482,4.502335629,6.72E-06,0.00035204,"XM_021454375.1~Sobic.002G329500.1~beta-amylase (LOC110432978), mRNA",XM_021454375.1,"beta-amylase (LOC110432978), mRNA",0.7,UP
39.63409473,1.585543483,0.472209849,3.357709473,0.000785912,0.019505647,"XM_002458622.2~Sobic.003G332700.1~beta-glucosidase 5 (LOC8082425), transcript variant X2, mRNA",XM_002458622.2,"beta-glucosidase 5 (LOC8082425), transcript variant X2, mRNA",0.7,UP
16.39373316,2.879750877,0.700754518,4.109500262,3.97E-05,0.001597999,"XM_002456166.2~Sobic.003G269300.1~bidirectional sugar transporter SWEET2b (LOC8059144), mRNA",XM_002456166.2,"bidirectional sugar transporter SWEET2b (LOC8059144), mRNA",0.7,UP
306.7881106,1.067557239,0.314809108,3.391125646,0.000696062,0.017691636,"XM_002447428.2~Sobic.006G016900.1~bifunctional L-3-cyanoalanine synthase/cysteine synthase 2, mitochondrial (LOC8066013), mRNA",XM_002447428.2,"bifunctional L-3-cyanoalanine synthase/cysteine synthase 2, mitochondrial (LOC8066013), mRNA",0.7,UP
27.65423099,2.407765424,0.513952467,4.684801767,2.80E-06,0.000167977,"XM_002464193.2~Sobic.001G168800.1~BTB/POZ domain-containing protein NPY4 (LOC8064501), mRNA",XM_002464193.2,"BTB/POZ domain-containing protein NPY4 (LOC8064501), mRNA",0.7,UP
156.2339407,1.142732483,0.271027351,4.216299497,2.48E-05,0.001060026,"XM_002439993.2~Sobic.009G190500.1~calreticulin-3 (LOC8080082), transcript variant X2, mRNA",XM_002439993.2,"calreticulin-3 (LOC8080082), transcript variant X2, mRNA",0.7,UP
71.43095696,2.930422736,0.400833211,7.310828185,2.66E-13,5.93E-11,"XM_002436649.2~Sobic.010G082800.1~calvin cycle protein CP12-1, chloroplastic (LOC8070767), mRNA",XM_002436649.2,"calvin cycle protein CP12-1, chloroplastic (LOC8070767), mRNA",0.7,UP
156.1859964,2.620783068,0.563040552,4.65469682,3.24E-06,0.000185769,"XM_021457023.1~Sobic.003G234200.6~carbonic anhydrase, chloroplastic-like (LOC110433917), transcript variant X1, mRNA",XM_021457023.1,"carbonic anhydrase, chloroplastic-like (LOC110433917), transcript variant X1, mRNA",0.7,UP
39.66161019,2.436370742,0.43956267,5.542715311,2.98E-08,2.86E-06,"XM_002436908.2~Sobic.010G131700.1~carboxyl-terminal-processing peptidase 3, chloroplastic (LOC8078250), mRNA",XM_002436908.2,"carboxyl-terminal-processing peptidase 3, chloroplastic (LOC8078250), mRNA",0.7,UP
12.29276415,2.01375432,0.640406962,3.144491614,0.001663757,0.035970075,"XM_021451949.1~Sobic.001G308200.1~carotene epsilon-monooxygenase, chloroplastic (LOC8058776), mRNA",XM_021451949.1,"carotene epsilon-monooxygenase, chloroplastic (LOC8058776), mRNA",0.7,UP
64.41212203,4.666498704,0.473736356,9.850412887,6.83E-23,3.15E-20,"XM_021448587.1~Sobic.001G517700.1~catalase isozyme 2 (LOC110430724), mRNA",XM_021448587.1,"catalase isozyme 2 (LOC110430724), mRNA",0.7,UP
17.86527869,2.163372621,0.535641046,4.038847728,5.37E-05,0.002059756,"XM_002443476.2~Sobic.008G162300.2~C-factor (LOC8076672), mRNA",XM_002443476.2,"C-factor (LOC8076672), mRNA",0.7,UP
203.757536,1.6577149,0.346782089,4.780278317,1.75E-06,0.000112223,"XM_002450825.2~Sobic.005G136300.1~chalcone synthase 4 (LOC8056976), mRNA",XM_002450825.2,"chalcone synthase 4 (LOC8056976), mRNA",0.7,UP
163.5151531,1.397835567,0.395972575,3.530132277,0.000415352,0.011494173,"XM_002450832.2~Sobic.005G137300.1~chalcone synthase 6 (LOC8064820), mRNA",XM_002450832.2,"chalcone synthase 6 (LOC8064820), mRNA",0.7,UP
233.6374878,1.546638313,0.407398984,3.796372535,0.000146829,0.004810707,"XM_002450831.2~Sobic.005G137200.1~chalcone synthase 7 (LOC8064819), mRNA",XM_002450831.2,"chalcone synthase 7 (LOC8064819), mRNA",0.7,UP
185.6700977,0.745494562,0.23940716,3.113919246,0.0018462,0.039199881,"XM_021446725.1~Sobic.008G081900.1~chaperone protein ClpC2, chloroplastic (LOC110429947), mRNA",XM_021446725.1,"chaperone protein ClpC2, chloroplastic (LOC110429947), mRNA",0.7,UP
138.301448,1.177405421,0.327048238,3.600097124,0.000318098,0.009153735,"XM_002452373.2~Sobic.004G208700.1~chitinase 6 (LOC8056503), mRNA",XM_002452373.2,"chitinase 6 (LOC8056503), mRNA",0.7,UP
275.9013161,4.24582396,0.331774699,12.79731085,1.70E-37,4.03E-34,"XM_002460577.2~Sobic.002G288300.1~chlorophyll a-b binding protein 1, chloroplastic (LOC8077219), mRNA",XM_002460577.2,"chlorophyll a-b binding protein 1, chloroplastic (LOC8077219), mRNA",0.7,UP
315.5954352,3.291386849,0.313694229,10.49234109,9.37E-26,5.98E-23,"XM_002451576.2~Sobic.004G056900.1~chlorophyll a-b binding protein 1B-21, chloroplastic (LOC8077179), mRNA",XM_002451576.2,"chlorophyll a-b binding protein 1B-21, chloroplastic (LOC8077179), mRNA",0.7,UP
425.2077781,3.490290588,0.311841622,11.19251035,4.44E-29,4.09E-26,"XM_021465589.1~Sobic.007G136900.1~chlorophyll a-b binding protein 4, chloroplastic (LOC110437218), mRNA",XM_021465589.1,"chlorophyll a-b binding protein 4, chloroplastic (LOC110437218), mRNA",0.7,UP
656.1337903,5.32864924,0.383006751,13.91267708,5.31E-44,2.94E-40,"XM_002466818.2~Sobic.001G177000.1~chlorophyll a-b binding protein 5, chloroplastic (LOC8062994), mRNA",XM_002466818.2,"chlorophyll a-b binding protein 5, chloroplastic (LOC8062994), mRNA",0.7,UP
399.1936709,3.315876013,0.283025839,11.71580669,1.06E-31,1.60E-28,"XM_021448484.1~Sobic.010G189300.2~chlorophyll a-b binding protein 8, chloroplastic (LOC110430685), mRNA",XM_021448484.1,"chlorophyll a-b binding protein 8, chloroplastic (LOC110430685), mRNA",0.7,UP
150.1475155,4.582273916,0.445813841,10.27844695,8.81E-25,4.78E-22,"XM_002447267.2~Sobic.006G264201.1~chlorophyll a-b binding protein CP24 10B, chloroplastic (LOC8085855), mRNA",XM_002447267.2,"chlorophyll a-b binding protein CP24 10B, chloroplastic (LOC8085855), mRNA",0.7,UP
677.5797228,4.591382261,0.437246467,10.50067321,8.58E-26,5.70E-23,"XM_002450518.2~Sobic.005G087000.1~chlorophyll a-b binding protein CP26, chloroplastic (LOC8057152), mRNA",XM_002450518.2,"chlorophyll a-b binding protein CP26, chloroplastic (LOC8057152), mRNA",0.7,UP
318.0474122,3.98696696,0.310823294,12.82711764,1.16E-37,3.20E-34,"XM_002462971.2~Sobic.002G338000.1~chlorophyll a-b binding protein CP29.2, chloroplastic (LOC8081744), mRNA",XM_002462971.2,"chlorophyll a-b binding protein CP29.2, chloroplastic (LOC8081744), mRNA",0.7,UP
709.4417274,4.314026156,0.300585152,14.35209333,1.03E-46,8.58E-43,"XM_002440218.2~Sobic.009G234600.1~chlorophyll a-b binding protein M9, chloroplastic (LOC8074608), mRNA",XM_002440218.2,"chlorophyll a-b binding protein M9, chloroplastic (LOC8074608), mRNA",0.7,UP
615.901722,5.020275869,0.34480284,14.5598449,5.06E-48,8.40E-44,"XM_002455857.2~Sobic.003G209900.1~chlorophyll a-b binding protein of LHCII type 1 (LOC8082204), mRNA",XM_002455857.2,"chlorophyll a-b binding protein of LHCII type 1 (LOC8082204), mRNA",0.7,UP
91.35776881,7.122607079,0.941637986,7.564060908,3.91E-14,9.40E-12,"XM_002455856.2~Sobic.003G209800.1~chlorophyll a-b binding protein of LHCII type 1 (LOC8082496), mRNA",XM_002455856.2,"chlorophyll a-b binding protein of LHCII type 1 (LOC8082496), mRNA",0.7,UP
168.3188647,4.047856687,0.392409206,10.31539684,6.00E-25,3.56E-22,"XM_002460811.2~Sobic.002G339200.2~chlorophyll a-b binding protein of LHCII type III, chloroplastic (LOC8081748), mRNA",XM_002460811.2,"chlorophyll a-b binding protein of LHCII type III, chloroplastic (LOC8081748), mRNA",0.7,UP
108.4481098,1.043051073,0.264439531,3.944384064,8.00E-05,0.002876709,"XM_002459098.2~Sobic.003G435800.1~chlorophyllide a oxygenase, chloroplastic (LOC8077402), mRNA",XM_002459098.2,"chlorophyllide a oxygenase, chloroplastic (LOC8077402), mRNA",0.7,UP
17.1859616,2.384323132,0.546199446,4.365297603,1.27E-05,0.000605711,"XM_021452395.1~Sobic.002G256000.1~chloroplast envelope quinone oxidoreductase homolog (LOC8054772), mRNA",XM_021452395.1,"chloroplast envelope quinone oxidoreductase homolog (LOC8054772), mRNA",0.7,UP
12.28762425,2.015223122,0.651690362,3.092301558,0.00198611,0.04132502,"XM_002438751.2~Sobic.010G218200.1~cryptochrome DASH, chloroplastic/mitochondrial (LOC8069379), mRNA",XM_002438751.2,"cryptochrome DASH, chloroplastic/mitochondrial (LOC8069379), mRNA",0.7,UP
1999.99787,1.122098943,0.182347798,6.15361936,7.57E-10,9.75E-08,"XM_021458000.1~Sobic.003G327700.1~cystatin-1-like (LOC110434198), mRNA",XM_021458000.1,"cystatin-1-like (LOC110434198), mRNA",0.7,UP
80.46872357,1.054850282,0.316433684,3.333558774,0.000857426,0.020967148,"XM_002467753.2~Sobic.001G359200.1~cytochrome P450 709B2 (LOC8080769), mRNA",XM_002467753.2,"cytochrome P450 709B2 (LOC8080769), mRNA",0.7,UP
17.50807684,2.045203799,0.533888236,3.830771428,0.000127742,0.004276271,"XM_002467779.2~Sobic.001G363700.1~cytochrome P450 71A1 (LOC8080795), mRNA",XM_002467779.2,"cytochrome P450 71A1 (LOC8080795), mRNA",0.7,UP
22.73610454,1.992736092,0.478664592,4.163115727,3.14E-05,0.001298097,"XM_002455947.2~Sobic.003G228300.1~cytochrome P450 72A14 (LOC8054923), mRNA",XM_002455947.2,"cytochrome P450 72A14 (LOC8054923), mRNA",0.7,UP
19.71125754,1.860904194,0.610725811,3.047037082,0.002311092,0.046517498,"XM_002458156.2~Sobic.003G228200.1~cytochrome P450 72A15 (LOC8054921), mRNA",XM_002458156.2,"cytochrome P450 72A15 (LOC8054921), mRNA",0.7,UP
15.80187923,1.687012306,0.512840654,3.289544802,0.001003496,0.023872246,"XM_002450204.2~Sobic.005G030400.2~cytochrome P450 90A4 (LOC8085636), mRNA",XM_002450204.2,"cytochrome P450 90A4 (LOC8085636), mRNA",0.7,UP
30.52157578,2.390641122,0.424413884,5.632806118,1.77E-08,1.84E-06,"XM_002457136.2~Sobic.003G030600.1~cytochrome P450 90D2 (LOC8082830), mRNA",XM_002457136.2,"cytochrome P450 90D2 (LOC8082830), mRNA",0.7,UP
34.93036016,1.683824791,0.443435803,3.797223359,0.000146326,0.004810707,"XM_002458602.2~Sobic.003G327800.1~cytochrome P450 98A1-like (LOC8082405), mRNA",XM_002458602.2,"cytochrome P450 98A1-like (LOC8082405), mRNA",0.7,UP
14.6050484,1.62593674,0.535483677,3.036388991,0.002394303,0.047667865,"XM_002444976.2~Sobic.007G034500.1~DAG protein, chloroplastic (LOC8076540), mRNA",XM_002444976.2,"DAG protein, chloroplastic (LOC8076540), mRNA",0.7,UP
186.704357,1.859664757,0.197195749,9.430551952,4.08E-21,1.69E-18,"XM_002466685.2~Sobic.001G149500.1~dehydrin HIRD11 (LOC8057216), mRNA",XM_002466685.2,"dehydrin HIRD11 (LOC8057216), mRNA",0.7,UP
41.77569162,2.159907051,0.373184299,5.787775796,7.13E-09,8.11E-07,"XM_002437165.2~Sobic.010G177400.1~dehydrogenase/reductase SDR family member 12 (LOC8065043), mRNA",XM_002437165.2,"dehydrogenase/reductase SDR family member 12 (LOC8065043), mRNA",0.7,UP
45.85756528,1.712592683,0.379385215,4.51412605,6.36E-06,0.000335987,"XM_002457375.2~Sobic.003G083300.1~delta(7)-sterol-C5(6)-desaturase (LOC8061354), mRNA",XM_002457375.2,"delta(7)-sterol-C5(6)-desaturase (LOC8061354), mRNA",0.7,UP
15.16364451,2.272009125,0.608353632,3.734684901,0.00018795,0.005964496,"XM_002439059.2~Sobic.009G004100.1~D-glycerate 3-kinase, chloroplastic (LOC8066598), transcript variant X1, mRNA",XM_002439059.2,"D-glycerate 3-kinase, chloroplastic (LOC8066598), transcript variant X1, mRNA",0.7,UP
33.92700027,1.666350585,0.407700912,4.087188761,4.37E-05,0.001722051,"XM_002442184.2~Sobic.008G112300.1~dicarboxylate transporter 1, chloroplastic (LOC8067215), mRNA",XM_002442184.2,"dicarboxylate transporter 1, chloroplastic (LOC8067215), mRNA",0.7,UP
8.786559147,2.748603345,0.902065995,3.047009157,0.002311307,0.046517498,"XM_021457380.1~Sobic.001G531800.1~dihydrodipicolinate reductase-like protein CRR1, chloroplastic (LOC8077995), transcript variant X2, mRNA",XM_021457380.1,"dihydrodipicolinate reductase-like protein CRR1, chloroplastic (LOC8077995), transcript variant X2, mRNA",0.7,UP
76.04284836,2.439112924,0.716886873,3.402367953,0.000668046,0.017144112,"XM_021450094.1~Sobic.010G015800.1~E3 ubiquitin-protein ligase MBR1-like (LOC110431239), mRNA",XM_021450094.1,"E3 ubiquitin-protein ligase MBR1-like (LOC110431239), mRNA",0.7,UP
51.6826269,2.796890931,0.461943794,6.054613068,1.41E-09,1.74E-07,"XM_002448193.2~Sobic.006G161500.1~elongation factor G-2, chloroplastic (LOC8083327), mRNA",XM_002448193.2,"elongation factor G-2, chloroplastic (LOC8083327), mRNA",0.7,UP
48.38725386,1.701129975,0.354944184,4.792668959,1.65E-06,0.000106744,"XM_002452345.2~Sobic.004G202200.1~elongation factor Tu, chloroplastic (LOC8056476), mRNA",XM_002452345.2,"elongation factor Tu, chloroplastic (LOC8056476), mRNA",0.7,UP
81.64982589,0.885908807,0.261661853,3.385701038,0.000709967,0.017942602,"XM_002441016.2~Sobic.009G129900.1~endo-1,3;1,4-beta-D-glucanase (LOC8076872), mRNA",XM_002441016.2,"endo-1,3;1,4-beta-D-glucanase (LOC8076872), mRNA",0.7,UP
12.6766999,2.59209462,0.848464828,3.055040745,0.002250299,0.04551032,"XM_002464900.2~Sobic.001G300800.1~expansin-B3 (LOC8055661), mRNA",XM_002464900.2,"expansin-B3 (LOC8055661), mRNA",0.7,UP
16.51126607,2.018259064,0.60421983,3.340272802,0.000836961,0.020594136,"XM_002440203.2~Sobic.009G232200.1~fasciclin-like arabinogalactan protein 12 (LOC8063595), mRNA",XM_002440203.2,"fasciclin-like arabinogalactan protein 12 (LOC8063595), mRNA",0.7,UP
45.13072917,6.514853976,1.031499082,6.315908649,2.69E-10,3.81E-08,"XM_021464787.1~Sobic.007G004800.1~ferredoxin (LOC8064336), mRNA",XM_021464787.1,"ferredoxin (LOC8064336), mRNA",0.7,UP
145.4211494,6.616363909,0.680991511,9.7157803,2.58E-22,1.13E-19,"XM_002443658.2~Sobic.007G004600.1~ferredoxin (LOC8068511), mRNA",XM_002443658.2,"ferredoxin (LOC8068511), mRNA",0.7,UP
130.3752403,2.796043192,0.38268557,7.306372153,2.74E-13,6.00E-11,"XM_002437638.2~Sobic.010G005500.1~ferredoxin--NADP reductase, leaf isozyme, chloroplastic (LOC8067895), mRNA",XM_002437638.2,"ferredoxin--NADP reductase, leaf isozyme, chloroplastic (LOC8067895), mRNA",0.7,UP
263.1310035,4.121447916,0.389499787,10.58138682,3.64E-26,2.62E-23,"XM_002459084.2~Sobic.003G431700.1~ferredoxin--NADP reductase, leaf isozyme, chloroplastic (LOC8077380), mRNA",XM_002459084.2,"ferredoxin--NADP reductase, leaf isozyme, chloroplastic (LOC8077380), mRNA",0.7,UP
5.745955383,3.42932084,1.077813229,3.181739421,0.001463935,0.032323366,"XM_002454186.2~Sobic.004G227200.1~ferredoxin-thioredoxin reductase, variable chain (LOC8066198), mRNA",XM_002454186.2,"ferredoxin-thioredoxin reductase, variable chain (LOC8066198), mRNA",0.7,UP
36.26508443,1.406161431,0.357369691,3.934752906,8.33E-05,0.002980215,"XM_002453958.2~Sobic.004G179400.1~ferrochelatase-2, chloroplastic (LOC8064288), transcript variant X1, mRNA",XM_002453958.2,"ferrochelatase-2, chloroplastic (LOC8064288), transcript variant X1, mRNA",0.7,UP
375.2366481,0.824106942,0.16991761,4.850038452,1.23E-06,8.30E-05,"XM_002458500.2~Sobic.003G306600.1~formamidase (LOC8072114), mRNA",XM_002458500.2,"formamidase (LOC8072114), mRNA",0.7,UP
41.19192761,4.603649806,0.629795752,7.309750486,2.68E-13,5.93E-11,"XM_021449184.1~Sobic.001G425400.1~fructose-1,6-bisphosphatase, chloroplastic (LOC110430937), mRNA",XM_021449184.1,"fructose-1,6-bisphosphatase, chloroplastic (LOC110430937), mRNA",0.7,UP
